time/episodes,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/ent_coef,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss
29752,12892,36,471519,13.252066130000003,18.29,,,0.004999999888241291,461518,2.8379502296447754,5e-05,1.621751070022583
29756,12894,36,471591,13.29327828,18.18,,,0.004999999888241291,461590,5.5189924240112305,5e-05,0.5840698480606079
29760,12895,36,471619,12.47713115,17.92,,,0.004999999888241291,461618,3.4659018516540527,5e-05,2.090087652206421
29764,12897,36,471707,13.16605323,17.92,,,0.004999999888241291,461706,7.095973014831543,5e-05,3.2914440631866455
29768,12898,36,471759,13.338066590000004,17.58,,,0.004999999888241291,461758,7.31060791015625,5e-05,3.2007803916931152
29772,12899,36,471790,12.684726150000003,17.11,,,0.004999999888241291,461789,2.3822779655456543,5e-05,3.2093610763549805
29776,12901,36,471878,12.558129919999999,17.32,,,0.004999999888241291,461877,3.7928314208984375,5e-05,0.7743437886238098
29780,12903,36,471966,13.289692729999999,17.61,,,0.004999999888241291,461965,6.594122409820557,5e-05,4.518583297729492
29784,12905,36,472033,13.816915869999997,17.67,,,0.004999999888241291,462032,2.861870765686035,5e-05,3.0785346031188965
29788,12906,36,472107,14.7957629,17.97,,,0.004999999888241291,462106,2.593033790588379,5e-05,1.4313287734985352
29792,12908,36,472188,14.461996889999998,17.9,,,0.004999999888241291,462187,4.2147016525268555,5e-05,4.3376688957214355
29796,12910,36,472238,13.949445710000003,17.52,,,0.004999999888241291,462237,3.9727189540863037,5e-05,2.632002353668213
29800,12911,36,472305,13.800337889999996,17.49,,,0.004999999888241291,462304,2.092003345489502,5e-05,2.802222728729248
29804,12912,36,472351,13.98712055,17.18,,,0.004999999888241291,462350,2.1394996643066406,5e-05,3.5017924308776855
29808,12914,36,472439,14.788675890000004,17.18,,,0.004999999888241291,462438,2.5762972831726074,5e-05,1.987026333808899
29812,12915,36,472492,14.95993483,16.85,,,0.004999999888241291,462491,3.692338466644287,5e-05,4.302408695220947
29816,12917,36,472580,14.52319843,16.85,,,0.004999999888241291,462579,4.696080684661865,5e-05,3.627251148223877
29820,12920,36,472668,14.46689626,17.08,,,0.004999999888241291,462667,4.2822723388671875,5e-05,2.6491541862487793
29824,12921,36,472735,14.638976540000002,16.87,,,0.004999999888241291,462734,2.6949520111083984,5e-05,1.6887521743774414
29828,12923,36,472818,14.511190410000001,17.0,,,0.004999999888241291,462817,3.1546695232391357,5e-05,3.520740270614624
29832,12925,36,472895,14.59834852,17.09,,,0.004999999888241291,462894,5.399960041046143,5e-05,2.729292154312134
29836,12927,36,472983,14.506192210000002,17.3,,,0.004999999888241291,462982,4.626428604125977,5e-05,3.99125599861145
29840,12929,36,473061,14.12390257,17.2,,,0.004999999888241291,463060,4.3060407638549805,5e-05,3.0174026489257812
29844,12931,36,473132,14.08333163,17.46,,,0.004999999888241291,463131,3.7147715091705322,5e-05,3.2128689289093018
29848,12932,36,473186,13.27983712,17.32,,,0.004999999888241291,463185,6.038178443908691,5e-05,3.169625997543335
29852,12934,36,473265,13.313615010000001,17.46,,,0.004999999888241291,463264,3.0942418575286865,5e-05,1.838080883026123
29856,12936,36,473342,13.1914014,17.51,,,0.004999999888241291,463341,4.345226287841797,5e-05,2.042867660522461
29860,12937,36,473403,13.388829650000002,17.84,,,0.004999999888241291,463402,3.4793171882629395,5e-05,2.763129711151123
29864,12939,36,473491,13.203555279999998,17.84,,,0.004999999888241291,463490,2.843294620513916,5e-05,1.446730375289917
29868,12942,36,473572,13.36480763,18.13,,,0.004999999888241291,463571,5.077019691467285,5e-05,1.620420217514038
29872,12944,36,473640,14.235835929999999,18.5,,,0.004999999888241291,463639,4.200976371765137,5e-05,3.83066463470459
29876,12946,36,473728,14.347981550000002,18.5,,,0.004999999888241291,463727,3.674860954284668,5e-05,2.9025344848632812
29880,12948,36,473811,14.038972249999999,18.45,,,0.004999999888241291,463810,3.393118381500244,5e-05,1.811056137084961
29884,12950,36,473890,13.553466299999995,18.57,,,0.004999999888241291,463889,4.109402656555176,5e-05,3.413062572479248
29888,12952,36,473978,13.174422819999997,18.71,,,0.004999999888241291,463977,2.5729129314422607,5e-05,2.9681875705718994
29892,12954,36,474052,13.071826879999996,18.64,,,0.004999999888241291,464051,1.8206084966659546,5e-05,2.92403507232666
29896,12955,36,474114,13.668716400000001,18.76,,,0.004999999888241291,464113,3.995729923248291,5e-05,3.523716926574707
29900,12957,36,474202,13.802064750000001,18.97,,,0.004999999888241291,464201,2.823246479034424,5e-05,2.6236965656280518
29904,12959,36,474275,13.93083125,19.24,,,0.004999999888241291,464274,5.594913482666016,5e-05,4.973033428192139
29908,12961,36,474347,14.53382044,19.08,,,0.004999999888241291,464346,5.534064292907715,5e-05,3.522890567779541
29912,12963,36,474435,15.20805043,19.43,,,0.004999999888241291,464434,3.141296625137329,5e-05,4.570004940032959
29916,12964,36,474506,15.18674889,19.26,,,0.004999999888241291,464505,5.8276567459106445,5e-05,3.4528889656066895
29920,12966,36,474564,15.36737746,18.96,,,0.004999999888241291,464563,4.516403675079346,5e-05,1.1661967039108276
29924,12968,36,474652,14.86317616,19.17,,,0.004999999888241291,464651,3.263364315032959,5e-05,3.368438482284546
29928,12970,36,474740,14.838142930000004,19.22,,,0.004999999888241291,464739,4.346990585327148,5e-05,2.4810004234313965
29932,12972,36,474828,14.811561250000002,19.33,,,0.004999999888241291,464827,3.315438747406006,5e-05,3.1022253036499023
29936,12975,36,474916,14.522701810000003,19.33,,,0.004999999888241291,464915,2.0180788040161133,5e-05,3.5654208660125732
29940,12977,36,475001,13.93831484,19.4,,,0.004999999888241291,465000,3.670956611633301,5e-05,2.514737129211426
29944,12978,36,475047,14.288370630000001,19.15,,,0.004999999888241291,465046,3.448519706726074,5e-05,2.3538637161254883
29948,12979,36,475114,15.53101259,19.28,,,0.004999999888241291,465113,1.738014817237854,5e-05,3.4400808811187744
29952,12981,36,475181,14.898289440000001,19.16,,,0.004999999888241291,465180,3.8914365768432617,5e-05,2.8937935829162598
29956,12982,36,475245,14.370542579999999,19.03,,,0.004999999888241291,465244,3.9998271465301514,5e-05,3.6483449935913086
29960,12984,36,475316,15.237992819999999,19.13,,,0.004999999888241291,465315,3.8637194633483887,5e-05,4.231168746948242
29964,12986,36,475386,14.911964490000003,18.95,,,0.004999999888241291,465385,4.376980781555176,5e-05,5.026215553283691
29968,12988,36,475474,14.69847494,19.02,,,0.004999999888241291,465473,5.913893222808838,5e-05,3.6909327507019043
29972,12990,36,475562,14.454170079999997,19.22,,,0.004999999888241291,465561,3.6953060626983643,5e-05,2.7911524772644043
29976,12992,36,475634,14.13705884,19.06,,,0.004999999888241291,465633,3.822521209716797,5e-05,2.608673572540283
29980,12994,36,475722,13.948127439999999,19.11,,,0.004999999888241291,465721,4.620012283325195,5e-05,1.8777556419372559
29984,12996,36,475790,14.732652819999998,19.0,,,0.004999999888241291,465789,2.995905876159668,5e-05,2.1897802352905273
29988,12997,36,475836,14.44482992,18.58,,,0.004999999888241291,465835,5.517152786254883,5e-05,4.910640716552734
29992,12999,36,475903,13.507087709999999,18.51,,,0.004999999888241291,465902,3.7778968811035156,5e-05,2.2503061294555664
29996,13001,36,475991,13.553352019999998,18.77,,,0.004999999888241291,465990,3.665278434753418,5e-05,3.502512216567993
30000,13002,36,476029,13.333513609999997,18.27,,,0.004999999888241291,466028,5.834901809692383,5e-05,4.915815353393555
30004,13005,36,476097,13.165677169999999,18.22,,,0.004999999888241291,466096,4.7105326652526855,5e-05,3.9516191482543945
30008,13007,36,476185,12.42380044,18.38,,,0.004999999888241291,466184,3.313534736633301,5e-05,2.5811972618103027
30012,13008,36,476248,11.60380068,18.13,,,0.004999999888241291,466247,6.402828216552734,5e-05,3.129958152770996
30016,13010,36,476324,11.57653135,18.18,,,0.004999999888241291,466323,3.314419746398926,5e-05,4.827919006347656
30020,13012,36,476412,11.348437919999999,18.48,,,0.004999999888241291,466411,3.369978427886963,5e-05,2.4717230796813965
30024,13014,36,476500,11.377216169999999,18.48,,,0.004999999888241291,466499,6.977069854736328,5e-05,3.5976130962371826
30028,13016,36,476574,10.477419889999998,18.34,,,0.004999999888241291,466573,3.9894890785217285,5e-05,2.0148606300354004
30032,13018,36,476662,10.005617860000001,18.34,,,0.004999999888241291,466661,4.82827615737915,5e-05,1.5770621299743652
30036,13020,36,476746,10.41646126,18.3,,,0.004999999888241291,466745,8.079365730285645,5e-05,4.40096378326416
30040,13022,36,476821,10.868416199999999,18.2,,,0.004999999888241291,466820,5.379762649536133,5e-05,4.707140922546387
30044,13024,36,476909,11.420251130000002,18.62,,,0.004999999888241291,466908,4.183147430419922,5e-05,1.5818090438842773
30048,13025,36,476976,10.831926420000002,18.62,,,0.004999999888241291,466975,5.141059875488281,5e-05,3.731654167175293
30052,13027,36,477041,11.27251926,18.6,,,0.004999999888241291,467040,5.235111713409424,5e-05,2.258739709854126
30056,13029,36,477124,11.098076690000001,18.79,,,0.004999999888241291,467123,6.157725811004639,5e-05,2.877896785736084
30060,13030,36,477191,10.713079370000003,18.75,,,0.004999999888241291,467190,2.972539186477661,5e-05,2.54474139213562
30064,13032,36,477279,10.946561260000001,18.93,,,0.004999999888241291,467278,3.3161773681640625,5e-05,3.186347007751465
30068,13034,36,477367,10.973379399999999,18.93,,,0.004999999888241291,467366,2.605302572250366,5e-05,3.6680238246917725
30072,13036,36,477455,11.11307084,18.93,,,0.004999999888241291,467454,3.4772729873657227,5e-05,3.3578262329101562
30076,13038,36,477540,10.592395990000002,19.06,,,0.004999999888241291,467539,3.08544921875,5e-05,3.3473434448242188
30080,13040,36,477607,10.376989059999998,18.85,,,0.004999999888241291,467606,3.648289203643799,5e-05,3.8986940383911133
30084,13041,36,477668,9.39083786,18.78,,,0.004999999888241291,467667,3.273050546646118,5e-05,4.734251022338867
30088,13043,36,477755,10.26945351,19.19,,,0.004999999888241291,467754,2.995328903198242,5e-05,3.1408205032348633
30092,13045,36,477809,11.0322328,19.06,,,0.004999999888241291,467808,3.592771053314209,5e-05,3.9619193077087402
30096,13047,36,477897,10.714014570000002,19.06,,,0.004999999888241291,467896,2.175658702850342,5e-05,3.832719326019287
30100,13049,36,477965,11.616240950000002,19.36,,,0.004999999888241291,467964,2.243941307067871,5e-05,2.1224606037139893
30104,13052,36,478053,11.782440110000003,19.56,,,0.004999999888241291,468052,6.725408554077148,5e-05,3.1133456230163574
30108,13053,36,478112,11.853043120000002,19.27,,,0.004999999888241291,468111,5.7464985847473145,5e-05,2.272273063659668
30112,13055,36,478185,11.95766924,19.37,,,0.004999999888241291,468184,3.5755867958068848,5e-05,4.707608699798584
30116,13057,36,478273,12.37994444,19.49,,,0.004999999888241291,468272,8.841718673706055,5e-05,2.520867347717285
30120,13058,36,478327,12.45329612,19.15,,,0.004999999888241291,468326,2.571892738342285,5e-05,1.4665508270263672
30124,13061,36,478398,12.777144179999995,18.98,,,0.004999999888241291,468397,3.487428665161133,5e-05,2.8219151496887207
30128,13063,36,478486,13.455497880000001,19.12,,,0.004999999888241291,468485,2.415775775909424,5e-05,0.9876668453216553
30132,13066,36,478574,13.113591000000001,19.12,,,0.004999999888241291,468573,3.2725930213928223,5e-05,3.6492443084716797
30136,13067,36,478648,13.487406029999999,19.02,,,0.004999999888241291,468647,3.5755715370178223,5e-05,3.491840362548828
30140,13069,36,478713,12.850387410000002,18.92,,,0.004999999888241291,468712,2.85213565826416,5e-05,4.183598041534424
30144,13071,36,478791,12.114965119999999,18.82,,,0.004999999888241291,468790,3.0730721950531006,5e-05,4.067188739776611
30148,13073,36,478879,12.75418635,19.03,,,0.004999999888241291,468878,2.293989658355713,5e-05,3.12616229057312
30152,13075,36,478967,12.892530969999997,19.26,,,0.004999999888241291,468966,3.306617498397827,5e-05,5.101696491241455
30156,13077,36,479055,13.366538460000001,19.31,,,0.004999999888241291,469054,4.154296398162842,5e-05,2.500110387802124
30160,13079,36,479143,13.56053756,19.52,,,0.004999999888241291,469142,2.7781686782836914,5e-05,1.8462735414505005
30164,13080,36,479173,13.06079599,18.94,,,0.004999999888241291,469172,6.600689888000488,5e-05,3.39434814453125
30168,13082,36,479261,13.60224698,18.94,,,0.004999999888241291,469260,4.41074275970459,5e-05,2.3737428188323975
30172,13084,36,479340,13.1019919,18.85,,,0.004999999888241291,469339,5.010037422180176,5e-05,3.3411433696746826
30176,13086,36,479418,13.45480612,18.78,,,0.004999999888241291,469417,2.320922374725342,5e-05,2.408658981323242
30180,13087,36,479485,13.426458830000001,18.78,,,0.004999999888241291,469484,2.8566408157348633,5e-05,3.0286943912506104
30184,13089,36,479565,13.841193950000001,18.97,,,0.004999999888241291,469564,3.525937080383301,5e-05,2.8465962409973145
30188,13091,36,479641,12.79803915,18.86,,,0.004999999888241291,469640,4.540278911590576,5e-05,2.585352659225464
30192,13093,36,479713,12.59816568,19.04,,,0.004999999888241291,469712,2.3656368255615234,5e-05,1.9141623973846436
30196,13094,36,479783,12.426554629999998,18.86,,,0.004999999888241291,469782,4.008740425109863,5e-05,3.2618260383605957
30200,13096,36,479871,12.260607740000001,19.06,,,0.004999999888241291,469870,2.3420538902282715,5e-05,2.2572875022888184
30204,13098,36,479938,12.0331999,18.85,,,0.004999999888241291,469937,3.137681007385254,5e-05,3.670482635498047
,,,480000,,,22.0,23.804744200000002,0.004999999888241291,469999,4.618905067443848,5e-05,2.981746196746826
30208,13102,36,480007,11.207128149999999,18.95,,,0.004999999888241291,470006,5.507742881774902,5e-05,2.944465398788452
30212,13103,36,480055,11.0400974,18.7,,,0.004999999888241291,470054,6.075386047363281,5e-05,3.9809303283691406
30216,13105,36,480143,10.31565937,18.7,,,0.004999999888241291,470142,3.3113136291503906,5e-05,4.455707550048828
30220,13106,36,480205,10.149587230000002,18.78,,,0.004999999888241291,470204,2.7707905769348145,5e-05,2.4333009719848633
30224,13109,36,480285,10.311556719999999,18.87,,,0.004999999888241291,470284,3.430997133255005,5e-05,1.6945221424102783
30228,13111,36,480368,10.275931989999998,18.82,,,0.004999999888241291,470367,3.2250757217407227,5e-05,4.2521138191223145
30232,13112,36,480398,10.487864019999996,18.24,,,0.004999999888241291,470397,3.308513641357422,5e-05,3.254868984222412
30236,13113,36,480465,10.791716269999997,18.17,,,0.004999999888241291,470464,2.7345335483551025,5e-05,2.642254114151001
30240,13115,36,480535,11.74875791,18.22,,,0.004999999888241291,470534,3.597278118133545,5e-05,2.0698976516723633
30244,13117,36,480603,12.036471190000002,18.12,,,0.004999999888241291,470602,3.829728841781616,5e-05,3.740309953689575
30248,13119,36,480690,11.330825530000002,18.11,,,0.004999999888241291,470689,4.933212757110596,5e-05,3.2239437103271484
30252,13121,36,480778,10.803346779999996,18.11,,,0.004999999888241291,470777,3.9865598678588867,5e-05,2.8345208168029785
30256,13124,36,480866,11.31091742,18.11,,,0.004999999888241291,470865,3.789559841156006,5e-05,2.387585401535034
30260,13126,36,480943,11.253904679999998,18.0,,,0.004999999888241291,470942,3.9158053398132324,5e-05,2.7514660358428955
30264,13127,36,481023,10.780448710000003,18.5,,,0.004999999888241291,471022,2.1166112422943115,5e-05,1.9699733257293701
30268,13129,36,481090,9.425455770000001,18.29,,,0.004999999888241291,471089,4.320448875427246,5e-05,4.333828449249268
30272,13130,36,481158,8.82769091,18.18,,,0.004999999888241291,471157,2.9686360359191895,5e-05,4.008363723754883
30276,13132,36,481236,8.610435840000001,18.18,,,0.004999999888241291,471235,2.6412317752838135,5e-05,2.4810116291046143
30280,13134,36,481324,7.49974595,18.39,,,0.004999999888241291,471323,5.3494648933410645,5e-05,2.7090904712677
30284,13137,36,481412,7.5506884900000015,18.47,,,0.004999999888241291,471411,2.4842214584350586,5e-05,2.3919601440429688
30288,13139,36,481499,7.7220092,18.58,,,0.004999999888241291,471498,4.218961715698242,5e-05,4.079077243804932
30292,13141,36,481585,8.3749579,18.72,,,0.004999999888241291,471584,2.973606586456299,5e-05,2.9683797359466553
30296,13142,36,481643,8.02301474,18.6,,,0.004999999888241291,471642,4.2298688888549805,5e-05,3.4800333976745605
30300,13144,36,481723,7.199906830000001,18.52,,,0.004999999888241291,471722,4.524969577789307,5e-05,2.722358465194702
30304,13146,36,481802,7.5370306099999995,18.64,,,0.004999999888241291,471801,3.0456149578094482,5e-05,4.32802677154541
30308,13147,36,481869,8.317245239999998,18.62,,,0.004999999888241291,471868,2.545598030090332,5e-05,4.675191402435303
30312,13149,36,481955,8.949029789999999,19.0,,,0.004999999888241291,471954,4.637312412261963,5e-05,5.457724571228027
30316,13151,36,482035,9.345526249999999,18.92,,,0.004999999888241291,472034,5.444494724273682,5e-05,1.8559774160385132
30320,13153,36,482100,9.35637857,18.95,,,0.004999999888241291,472099,3.7086575031280518,5e-05,2.7994093894958496
30324,13154,36,482167,8.579779440000001,18.82,,,0.004999999888241291,472166,5.874889850616455,5e-05,3.010438919067383
30328,13156,36,482239,7.801872029999999,18.71,,,0.004999999888241291,472238,3.5891690254211426,5e-05,2.6853137016296387
30332,13157,36,482306,7.7182805,19.08,,,0.004999999888241291,472305,4.7505035400390625,5e-05,2.02663254737854
30336,13160,36,482393,7.57339113,19.28,,,0.004999999888241291,472392,4.285184383392334,5e-05,1.8729627132415771
